date,Opening,High,Low,Closing,Volume,MovingAve5,MovingAve14,MovingAve30,Volatility5,Volatility14,Volatility30,HighLowVolatility5,HighLowVolatility14,HighLowVolatility30,ATR5,ATR14,ATR30,MADRate5,MADRate14,MADRate30,RSI5,RSI14,RSI30,shortMACD,shortMACDSignalSMA,shortMACDHistoSMA,shortMACDSignalEMA,shortMACDHistoEMA,longMACD,longMACDSignalSMA,longMACDHistoSMA,longMACDSignalEMA,longMACDHistoEMA,upperBBand5,upperBBand14,upperBBand30,underBBand5,underBBand14,underBBand30
2023/12/05,227.00000,230.00000,226.00000,228.00000,696200.00000,230.20000,233.35714,247.56667,3.96989,5.16315,14.31476,5.20000,6.21429,6.16667,5.60000,7.57143,6.90000,-0.95569,-2.29568,-7.90359,18.18182,32.20339,34.69388,-17.36667,-15.59630,-1.77037,-15.60071,-1.76596,-14.20952,-10.76772,-3.44180,-10.87530,-3.33422,238.13977,243.68345,276.19618,222.26023,223.03083,218.93716
2023/12/04,225.00000,229.00000,223.00000,227.00000,1313300.00000,231.60000,234.85714,248.56667,4.17612,6.31163,13.95632,5.40000,6.28571,6.20000,6.20000,7.64286,6.93333,-1.98618,-3.34550,-8.67641,6.66667,31.03448,34.02062,-16.96667,-16.28519,-0.68148,-15.15922,-1.80745,-13.70952,-9.86138,-3.84815,-10.04174,-3.66778,239.95225,247.48041,276.47931,223.24775,222.23387,220.65403
2023/12/01,233.00000,233.00000,226.00000,226.00000,1561500.00000,234.20000,236.42857,249.60000,4.53431,6.87349,13.46006,5.20000,6.42857,6.23333,6.00000,7.78571,6.96667,-3.50128,-4.41088,-9.45513,0.00000,27.86885,33.33333,-15.40000,-16.89259,1.49259,-14.70736,-0.69264,-13.17143,-8.95291,-4.21852,-9.12480,-4.04663,243.26863,250.17556,276.52013,225.13137,222.68159,222.67987
2023/11/30,235.00000,235.00000,229.00000,235.00000,1446900.00000,237.40000,238.35714,250.66667,3.00666,7.44127,12.79931,4.80000,6.35714,6.16667,5.20000,7.71429,6.83333,-1.01095,-1.40845,-6.25000,36.36364,29.31034,38.88889,-13.26667,-17.49630,4.22963,-14.53420,1.26753,-12.30952,-8.00106,-4.30847,-8.11314,-4.19638,243.41332,253.23968,276.26528,231.38668,223.47461,225.06806
2023/11/29,235.00000,236.00000,233.00000,235.00000,540700.00000,238.00000,240.07143,251.33333,2.75681,9.05905,12.48288,4.60000,6.50000,6.13333,5.00000,7.85714,6.83333,-1.26050,-2.11247,-6.49867,41.66667,26.56250,40.21739,-13.33333,-17.99630,4.66296,-14.85108,1.51775,-11.26190,-7.01058,-4.25132,-7.06405,-4.19786,243.51362,258.18952,276.29909,232.48638,221.95334,226.36758
2023/11/28,238.00000,238.00000,233.00000,235.00000,1207700.00000,238.40000,242.21429,251.93333,2.41661,10.95562,12.11042,5.20000,6.78571,6.30000,5.60000,8.14286,7.00000,-1.42617,-2.97847,-6.72135,46.15385,26.15385,37.00000,-13.53333,-17.96296,4.42963,-15.23052,1.69719,-9.71905,-6.02487,-3.69418,-6.01458,-3.70447,243.23322,264.12552,276.15417,233.56678,220.30305,227.71250
2023/11/27,240.00000,243.00000,238.00000,240.00000,642600.00000,238.60000,244.42857,252.80000,2.15407,12.32138,11.79378,5.60000,6.71429,6.26667,5.80000,7.92857,6.96667,0.58676,-1.81181,-5.06329,81.81818,28.33333,36.63366,-14.20000,-17.17778,2.97778,-15.65481,1.45481,-8.37143,-5.08413,-3.28730,-5.08847,-3.28296,242.90813,269.07133,276.38757,234.29187,219.78582,229.21243
2023/11/24,238.00000,243.00000,238.00000,242.00000,530200.00000,237.20000,246.28571,253.70000,2.92575,13.42401,11.81285,5.80000,6.78571,6.26667,6.00000,8.07143,6.96667,2.02361,-1.74014,-4.61175,100.00000,31.66667,36.63366,-16.50000,-16.01852,-0.48148,-16.01852,-0.48148,-7.41429,-4.26772,-3.14656,-4.26772,-3.14656,243.05150,273.13374,277.32569,231.34850,219.43769,230.07431
2023/11/22,236.00000,239.00000,234.00000,238.00000,580800.00000,234.80000,247.85714,254.60000,2.92575,14.10095,11.91526,7.00000,6.57143,6.36667,7.20000,7.85714,7.06667,1.36286,-3.97695,-6.52003,100.00000,26.78571,32.67327,-19.80000,-14.30370,-5.49630,NaN,NaN,-6.74286,-3.58783,-3.15503,NaN,NaN,240.65150,276.05904,278.43051,228.94850,219.65525,230.76949
2023/11/21,236.00000,237.00000,231.00000,237.00000,859500.00000,232.20000,249.71429,255.76667,4.35431,14.38962,11.94622,8.20000,6.57143,6.36667,11.20000,7.85714,7.06667,2.06718,-5.09153,-7.33742,33.33333,28.07018,31.37255,-23.56667,NaN,NaN,NaN,NaN,-6.05238,NaN,NaN,NaN,NaN,240.90862,278.49353,279.65911,223.49138,220.93504,231.87422
2023/11/20,235.00000,241.00000,234.00000,236.00000,871700.00000,234.60000,251.50000,257.03333,8.06474,14.25157,11.90373,8.00000,6.42857,6.40000,11.00000,7.71429,7.23333,0.59676,-6.16302,-8.18312,31.42857,26.31579,36.36364,-22.43333,NaN,NaN,NaN,NaN,-5.53333,NaN,NaN,NaN,NaN,250.72948,280.00313,280.84080,218.47052,222.99687,233.22586
2023/11/17,230.00000,234.00000,228.00000,233.00000,1124500.00000,237.20000,253.42857,258.03333,9.96795,13.84462,11.34161,8.20000,6.35714,6.43333,11.00000,7.57143,7.23333,-1.77066,-8.06088,-9.70159,22.22222,22.22222,37.50000,-20.83333,NaN,NaN,NaN,NaN,-4.60476,NaN,NaN,NaN,NaN,257.13590,281.11781,280.71656,217.26410,225.73933,235.35010
2023/11/16,226.00000,234.00000,223.00000,230.00000,1249200.00000,241.20000,255.57143,258.96667,11.39122,12.79908,10.35208,8.20000,6.42857,6.40000,11.40000,7.64286,7.20000,-4.64345,-10.00559,-11.18548,12.82051,23.63636,35.45455,-17.76667,NaN,NaN,NaN,NaN,-3.39524,NaN,NaN,NaN,NaN,263.98245,281.16958,279.67083,218.41755,229.97328,238.26251
2023/11/15,233.00000,235.00000,224.00000,225.00000,3528400.00000,247.00000,257.64286,260.03333,11.59310,10.66106,8.85243,7.60000,5.92857,6.23333,10.80000,7.14286,7.03333,-8.90688,-12.66981,-13.47263,0.00000,15.38462,30.63063,-13.03333,NaN,NaN,NaN,NaN,-2.39048,NaN,NaN,NaN,NaN,270.18620,278.96497,277.73820,223.81380,236.32074,242.32847
2023/11/14,249.00000,252.00000,247.00000,249.00000,833700.00000,255.00000,260.21429,261.46667,6.19677,5.63381,6.12499,6.80000,5.57143,6.03333,7.20000,5.78571,6.36667,-2.35294,-4.30963,-4.76798,0.00000,27.58621,38.20225,-6.46667,NaN,NaN,NaN,NaN,-1.25238,NaN,NaN,NaN,NaN,267.39355,271.48190,273.71666,242.60645,248.94667,249.21668
2023/11/13,255.00000,255.00000,247.00000,249.00000,1314700.00000,258.40000,261.14286,262.16667,6.62118,4.70345,5.85425,6.60000,6.28571,5.93333,7.00000,6.50000,6.26667,-3.63777,-4.64989,-5.02225,0.00000,41.66667,38.20225,-3.76667,NaN,NaN,NaN,NaN,-1.02381,NaN,NaN,NaN,NaN,271.64236,270.54976,273.87516,245.15764,251.73596,250.45817
